Index,PlayTime(Minute),Date,Body_Result,Dance_Result,Body_Alert,Dance_Cert
21-10-18 12:41:54,Body,1,0,SongIndex:1|Alert:0
21-10-18 12:49:23,Body,2,0,SongIndex:4|Alert:0
21-10-18 12:52:34,Body,3,0,SongIndex:6|Alert:0
21-10-18 16:09:55,Body,1,0,SongIndex:1|Alert:0
